combo_label,odd1,odd2,combo_odds,legs_summary,,Combination: Match Result (odd1) - 2nd Half Corners (odd2)
X-Over 2.5,3.25,1.13,3.6,Match Result: Draw @ 3.2500  |  2nd Half Corners: Over 2.5 @ 1.1300,,
X-Over 3.5,3.25,1.34,4.25,Match Result: Draw @ 3.2500  |  2nd Half Corners: Over 3.5 @ 1.3400,,
X-Over 4.5,3.25,1.75,5.4,Match Result: Draw @ 3.2500  |  2nd Half Corners: Over 4.5 @ 1.7500,,
X-Over 5.5,3.25,2.5,7.7,Match Result: Draw @ 3.2500  |  2nd Half Corners: Over 5.5 @ 2.5000,,
X-Over 6.5,3.25,3.9,11.25,Match Result: Draw @ 3.2500  |  2nd Half Corners: Over 6.5 @ 3.9000,,
X-Over 7.5,3.25,6.2,17,Match Result: Draw @ 3.2500  |  2nd Half Corners: Over 7.5 @ 6.2000,,
X-Over 8.5,3.25,9,22,Match Result: Draw @ 3.2500  |  2nd Half Corners: Over 8.5 @ 9.0000,,
X-Over 9.5,3.25,11.75,30,Match Result: Draw @ 3.2500  |  2nd Half Corners: Over 9.5 @ 11.7500,,
X-Under 1.5,3.25,9.75,32,Match Result: Draw @ 3.2500  |  2nd Half Corners: Under 1.5 @ 9.7500,,
X-Under 2.5,3.25,5.3,17.5,Match Result: Draw @ 3.2500  |  2nd Half Corners: Under 2.5 @ 5.3000,,
X-Under 3.5,3.25,3.1,10,Match Result: Draw @ 3.2500  |  2nd Half Corners: Under 3.5 @ 3.1000,,
X-Under 4.5,3.25,2,6.6,Match Result: Draw @ 3.2500  |  2nd Half Corners: Under 4.5 @ 2.0000,,
X-Under 5.5,3.25,1.5,4.85,Match Result: Draw @ 3.2500  |  2nd Half Corners: Under 5.5 @ 1.5000,,
X-Under 6.5,3.25,1.23,4,Match Result: Draw @ 3.2500  |  2nd Half Corners: Under 6.5 @ 1.2300,,
X-Under 8.5,3.25,1.04,3.4,Match Result: Draw @ 3.2500  |  2nd Half Corners: Under 8.5 @ 1.0400,,
2-Over 1.5,4.75,1.03,4.75,Match Result: Toulouse FC @ 4.7500  |  2nd Half Corners: Over 1.5 @ 1.0300,,
2-Over 3.5,4.75,1.34,6,Match Result: Toulouse FC @ 4.7500  |  2nd Half Corners: Over 3.5 @ 1.3400,,
2-Over 4.5,4.75,1.75,7.6,Match Result: Toulouse FC @ 4.7500  |  2nd Half Corners: Over 4.5 @ 1.7500,,
2-Over 5.5,4.75,2.5,10.5,Match Result: Toulouse FC @ 4.7500  |  2nd Half Corners: Over 5.5 @ 2.5000,,
2-Over 6.5,4.75,3.9,15.5,Match Result: Toulouse FC @ 4.7500  |  2nd Half Corners: Over 6.5 @ 3.9000,,
2-Over 7.5,4.75,6.2,25,Match Result: Toulouse FC @ 4.7500  |  2nd Half Corners: Over 7.5 @ 6.2000,,
2-Under 1.5,4.75,9.75,40,Match Result: Toulouse FC @ 4.7500  |  2nd Half Corners: Under 1.5 @ 9.7500,,
2-Under 2.5,4.75,5.3,24,Match Result: Toulouse FC @ 4.7500  |  2nd Half Corners: Under 2.5 @ 5.3000,,
2-Under 3.5,4.75,3.1,15,Match Result: Toulouse FC @ 4.7500  |  2nd Half Corners: Under 3.5 @ 3.1000,,
2-Under 4.5,4.75,2,9.75,Match Result: Toulouse FC @ 4.7500  |  2nd Half Corners: Under 4.5 @ 2.0000,,
2-Under 6.5,4.75,1.23,5.8,Match Result: Toulouse FC @ 4.7500  |  2nd Half Corners: Under 6.5 @ 1.2300,,
2-Under 7.5,4.75,1.1,5.1,Match Result: Toulouse FC @ 4.7500  |  2nd Half Corners: Under 7.5 @ 1.1000,,
2-Under 8.5,4.75,1.04,4.8,Match Result: Toulouse FC @ 4.7500  |  2nd Half Corners: Under 8.5 @ 1.0400,,
1-Over 1.5,1.78,1.03,1.78,Match Result: RC Strasbourg @ 1.7800  |  2nd Half Corners: Over 1.5 @ 1.0300,,
1-Over 2.5,1.78,1.12,1.95,Match Result: RC Strasbourg @ 1.7800  |  2nd Half Corners: Over 2.5 @ 1.1200,,
1-Over 3.5,1.78,1.3,2.27,Match Result: RC Strasbourg @ 1.7800  |  2nd Half Corners: Over 3.5 @ 1.3000,,
1-Over 4.5,1.78,1.67,2.92,Match Result: RC Strasbourg @ 1.7800  |  2nd Half Corners: Over 4.5 @ 1.6700,,
1-Over 5.5,1.78,2.35,4.15,Match Result: RC Strasbourg @ 1.7800  |  2nd Half Corners: Over 5.5 @ 2.3500,,
1-Over 6.5,1.78,3.55,6.3,Match Result: RC Strasbourg @ 1.7800  |  2nd Half Corners: Over 6.5 @ 3.5500,,
1-Over 7.5,1.78,5.6,9.75,Match Result: RC Strasbourg @ 1.7800  |  2nd Half Corners: Over 7.5 @ 5.6000,,
1-Over 8.5,1.78,8.5,15,Match Result: RC Strasbourg @ 1.7800  |  2nd Half Corners: Over 8.5 @ 8.5000,,
1-Over 9.5,1.78,11,18.5,Match Result: RC Strasbourg @ 1.7800  |  2nd Half Corners: Over 9.5 @ 11.0000,,
1-Under 1.5,1.78,10.25,16,Match Result: RC Strasbourg @ 1.7800  |  2nd Half Corners: Under 1.5 @ 10.2500,,
1-Under 2.5,1.78,5.8,9.25,Match Result: RC Strasbourg @ 1.7800  |  2nd Half Corners: Under 2.5 @ 5.8000,,
1-Under 3.5,1.78,3.3,5.5,Match Result: RC Strasbourg @ 1.7800  |  2nd Half Corners: Under 3.5 @ 3.3000,,
1-Under 4.5,1.78,2.12,3.55,Match Result: RC Strasbourg @ 1.7800  |  2nd Half Corners: Under 4.5 @ 2.1200,,
1-Under 5.5,1.78,1.55,2.62,Match Result: RC Strasbourg @ 1.7800  |  2nd Half Corners: Under 5.5 @ 1.5500,,
1-Under 6.5,1.78,1.27,2.15,Match Result: RC Strasbourg @ 1.7800  |  2nd Half Corners: Under 6.5 @ 1.2700,,
1-Under 7.5,1.78,1.12,1.93,Match Result: RC Strasbourg @ 1.7800  |  2nd Half Corners: Under 7.5 @ 1.1200,,
1-Under 8.5,1.78,1.05,1.82,Match Result: RC Strasbourg @ 1.7800  |  2nd Half Corners: Under 8.5 @ 1.0500,,
X-Over 1.5,3.65,1.03,3.65,Match Result: Draw @ 3.6500  |  2nd Half Corners: Over 1.5 @ 1.0300,,
X-Over 2.5,3.65,1.12,3.9,Match Result: Draw @ 3.6500  |  2nd Half Corners: Over 2.5 @ 1.1200,,
X-Over 3.5,3.65,1.3,4.65,Match Result: Draw @ 3.6500  |  2nd Half Corners: Over 3.5 @ 1.3000,,
X-Over 4.5,3.65,1.67,5.9,Match Result: Draw @ 3.6500  |  2nd Half Corners: Over 4.5 @ 1.6700,,
X-Over 5.5,3.65,2.35,8.25,Match Result: Draw @ 3.6500  |  2nd Half Corners: Over 5.5 @ 2.3500,,
X-Under 1.5,3.65,10.25,35,Match Result: Draw @ 3.6500  |  2nd Half Corners: Under 1.5 @ 10.2500,,
X-Under 2.5,3.65,5.8,21,Match Result: Draw @ 3.6500  |  2nd Half Corners: Under 2.5 @ 5.8000,,
X-Under 3.5,3.65,3.3,11.75,Match Result: Draw @ 3.6500  |  2nd Half Corners: Under 3.5 @ 3.3000,,
X-Under 4.5,3.65,2.12,7.8,Match Result: Draw @ 3.6500  |  2nd Half Corners: Under 4.5 @ 2.1200,,
2-Over 2.5,4.65,1.12,5,Match Result: OGC Nice @ 4.6500  |  2nd Half Corners: Over 2.5 @ 1.1200,,
2-Over 3.5,4.65,1.3,5.8,Match Result: OGC Nice @ 4.6500  |  2nd Half Corners: Over 3.5 @ 1.3000,,
2-Over 4.5,4.65,1.67,7.5,Match Result: OGC Nice @ 4.6500  |  2nd Half Corners: Over 4.5 @ 1.6700,,
2-Over 5.5,4.65,2.35,10.5,Match Result: OGC Nice @ 4.6500  |  2nd Half Corners: Over 5.5 @ 2.3500,,
2-Over 7.5,4.65,5.6,23,Match Result: OGC Nice @ 4.6500  |  2nd Half Corners: Over 7.5 @ 5.6000,,
2-Over 9.5,4.65,11,37,Match Result: OGC Nice @ 4.6500  |  2nd Half Corners: Over 9.5 @ 11.0000,,
2-Under 1.5,4.65,10.25,40,Match Result: OGC Nice @ 4.6500  |  2nd Half Corners: Under 1.5 @ 10.2500,,
2-Under 2.5,4.65,5.8,26,Match Result: OGC Nice @ 4.6500  |  2nd Half Corners: Under 2.5 @ 5.8000,,
2-Under 4.5,4.65,2.12,9.5,Match Result: OGC Nice @ 4.6500  |  2nd Half Corners: Under 4.5 @ 2.1200,,
2-Under 5.5,4.65,1.55,7,Match Result: OGC Nice @ 4.6500  |  2nd Half Corners: Under 5.5 @ 1.5500,,
2-Under 7.5,4.65,1.12,5.1,Match Result: OGC Nice @ 4.6500  |  2nd Half Corners: Under 7.5 @ 1.1200,,
2-Under 8.5,4.65,1.05,4.75,Match Result: OGC Nice @ 4.6500  |  2nd Half Corners: Under 8.5 @ 1.0500,,
X-Over 7.5,3.65,5.6,17,Match Result: Draw @ 3.6500  |  2nd Half Corners: Over 7.5 @ 5.6000,,
X-Over 9.5,3.65,11,30,Match Result: Draw @ 3.6500  |  2nd Half Corners: Over 9.5 @ 11.0000,,
X-Under 5.5,3.65,1.55,5.6,Match Result: Draw @ 3.6500  |  2nd Half Corners: Under 5.5 @ 1.5500,,
X-Under 6.5,3.65,1.27,4.7,Match Result: Draw @ 3.6500  |  2nd Half Corners: Under 6.5 @ 1.2700,,
X-Under 9.5,3.65,1.02,3.7,Match Result: Draw @ 3.6500  |  2nd Half Corners: Under 9.5 @ 1.0200,,
1-Over 1.5,2.22,1.02,2.22,Match Result: Eintracht Frankfurt @ 2.2200  |  2nd Half Corners: Over 1.5 @ 1.0200,,
1-Over 3.5,2.22,1.25,2.65,Match Result: Eintracht Frankfurt @ 2.2200  |  2nd Half Corners: Over 3.5 @ 1.2500,,
1-Over 4.5,2.22,1.55,3.25,Match Result: Eintracht Frankfurt @ 2.2200  |  2nd Half Corners: Over 4.5 @ 1.5500,,
1-Over 5.5,2.22,2.1,4.35,Match Result: Eintracht Frankfurt @ 2.2200  |  2nd Half Corners: Over 5.5 @ 2.1000,,
1-Over 6.5,2.22,3.1,6.5,Match Result: Eintracht Frankfurt @ 2.2200  |  2nd Half Corners: Over 6.5 @ 3.1000,,
1-Over 7.5,2.22,4.8,9.5,Match Result: Eintracht Frankfurt @ 2.2200  |  2nd Half Corners: Over 7.5 @ 4.8000,,
1-Over 8.5,2.22,7.3,15,Match Result: Eintracht Frankfurt @ 2.2200  |  2nd Half Corners: Over 8.5 @ 7.3000,,
1-Over 9.5,2.22,10,18.5,Match Result: Eintracht Frankfurt @ 2.2200  |  2nd Half Corners: Over 9.5 @ 10.0000,,
1-Under 1.5,2.22,11,22,Match Result: Eintracht Frankfurt @ 2.2200  |  2nd Half Corners: Under 1.5 @ 11.0000,,
1-Under 2.5,2.22,6.6,13.5,Match Result: Eintracht Frankfurt @ 2.2200  |  2nd Half Corners: Under 2.5 @ 6.6000,,
1-Under 3.5,2.22,3.7,7.6,Match Result: Eintracht Frankfurt @ 2.2200  |  2nd Half Corners: Under 3.5 @ 3.7000,,
1-Under 4.5,2.22,2.37,4.9,Match Result: Eintracht Frankfurt @ 2.2200  |  2nd Half Corners: Under 4.5 @ 2.3700,,
1-Under 5.5,2.22,1.67,3.55,Match Result: Eintracht Frankfurt @ 2.2200  |  2nd Half Corners: Under 5.5 @ 1.6700,,
1-Under 6.5,2.22,1.34,2.82,Match Result: Eintracht Frankfurt @ 2.2200  |  2nd Half Corners: Under 6.5 @ 1.3400,,
1-Under 7.5,2.22,1.16,2.45,Match Result: Eintracht Frankfurt @ 2.2200  |  2nd Half Corners: Under 7.5 @ 1.1600,,
1-Under 8.5,2.22,1.07,2.25,Match Result: Eintracht Frankfurt @ 2.2200  |  2nd Half Corners: Under 8.5 @ 1.0700,,
1-Over 2.5,2.22,1.09,2.3,Match Result: Eintracht Frankfurt @ 2.2200  |  2nd Half Corners: Over 2.5 @ 1.0900,,
2-Over 2.5,3.25,1.09,3.35,Match Result: 1. FC Köln @ 3.2500  |  2nd Half Corners: Over 2.5 @ 1.0900,,
2-Over 3.5,3.25,1.25,3.85,Match Result: 1. FC Köln @ 3.2500  |  2nd Half Corners: Over 3.5 @ 1.2500,,
2-Over 4.5,3.25,1.55,4.75,Match Result: 1. FC Köln @ 3.2500  |  2nd Half Corners: Over 4.5 @ 1.5500,,
2-Over 5.5,3.25,2.1,6.3,Match Result: 1. FC Köln @ 3.2500  |  2nd Half Corners: Over 5.5 @ 2.1000,,
2-Over 6.5,3.25,3.1,9.25,Match Result: 1. FC Köln @ 3.2500  |  2nd Half Corners: Over 6.5 @ 3.1000,,
2-Over 8.5,3.25,7.3,19.5,Match Result: 1. FC Köln @ 3.2500  |  2nd Half Corners: Over 8.5 @ 7.3000,,
2-Over 9.5,3.25,10,26,Match Result: 1. FC Köln @ 3.2500  |  2nd Half Corners: Over 9.5 @ 10.0000,,
2-Under 1.5,3.25,11,37,Match Result: 1. FC Köln @ 3.2500  |  2nd Half Corners: Under 1.5 @ 11.0000,,
2-Under 3.5,3.25,3.7,11,Match Result: 1. FC Köln @ 3.2500  |  2nd Half Corners: Under 3.5 @ 3.7000,,
2-Under 4.5,3.25,2.37,7.1,Match Result: 1. FC Köln @ 3.2500  |  2nd Half Corners: Under 4.5 @ 2.3700,,
2-Under 5.5,3.25,1.67,5.1,Match Result: 1. FC Köln @ 3.2500  |  2nd Half Corners: Under 5.5 @ 1.6700,,
2-Under 6.5,3.25,1.34,4.1,Match Result: 1. FC Köln @ 3.2500  |  2nd Half Corners: Under 6.5 @ 1.3400,,
2-Under 7.5,3.25,1.16,3.6,Match Result: 1. FC Köln @ 3.2500  |  2nd Half Corners: Under 7.5 @ 1.1600,,
2-Under 8.5,3.25,1.07,3.3,Match Result: 1. FC Köln @ 3.2500  |  2nd Half Corners: Under 8.5 @ 1.0700,,
X-Over 1.5,3.45,1.02,3.5,Match Result: Draw @ 3.4500  |  2nd Half Corners: Over 1.5 @ 1.0200,,
X-Over 2.5,3.45,1.09,3.75,Match Result: Draw @ 3.4500  |  2nd Half Corners: Over 2.5 @ 1.0900,,
X-Over 4.5,3.45,1.55,5.4,Match Result: Draw @ 3.4500  |  2nd Half Corners: Over 4.5 @ 1.5500,,
X-Over 5.5,3.45,2.1,7.3,Match Result: Draw @ 3.4500  |  2nd Half Corners: Over 5.5 @ 2.1000,,
X-Over 6.5,3.45,3.1,10.5,Match Result: Draw @ 3.4500  |  2nd Half Corners: Over 6.5 @ 3.1000,,
X-Over 7.5,3.45,4.8,16,Match Result: Draw @ 3.4500  |  2nd Half Corners: Over 7.5 @ 4.8000,,
X-Over 8.5,3.45,7.3,23,Match Result: Draw @ 3.4500  |  2nd Half Corners: Over 8.5 @ 7.3000,,
X-Over 9.5,3.45,10,32,Match Result: Draw @ 3.4500  |  2nd Half Corners: Over 9.5 @ 10.0000,,
X-Under 1.5,3.45,11,35,Match Result: Draw @ 3.4500  |  2nd Half Corners: Under 1.5 @ 11.0000,,
X-Under 2.5,3.45,6.6,21,Match Result: Draw @ 3.4500  |  2nd Half Corners: Under 2.5 @ 6.6000,,
X-Under 3.5,3.45,3.7,12,Match Result: Draw @ 3.4500  |  2nd Half Corners: Under 3.5 @ 3.7000,,
X-Under 4.5,3.45,2.37,7.7,Match Result: Draw @ 3.4500  |  2nd Half Corners: Under 4.5 @ 2.3700,,
X-Under 5.5,3.45,1.67,5.7,Match Result: Draw @ 3.4500  |  2nd Half Corners: Under 5.5 @ 1.6700,,
X-Under 6.5,3.45,1.34,4.6,Match Result: Draw @ 3.4500  |  2nd Half Corners: Under 6.5 @ 1.3400,,
X-Under 7.5,3.45,1.16,4,Match Result: Draw @ 3.4500  |  2nd Half Corners: Under 7.5 @ 1.1600,,
X-Under 8.5,3.45,1.07,3.7,Match Result: Draw @ 3.4500  |  2nd Half Corners: Under 8.5 @ 1.0700,,
1-Over 1.5,1.44,1.02,1.44,Match Result: Bayer 04 Leverkusen @ 1.4400  |  2nd Half Corners: Over 1.5 @ 1.0200,,
1-Over 2.5,1.44,1.09,1.55,Match Result: Bayer 04 Leverkusen @ 1.4400  |  2nd Half Corners: Over 2.5 @ 1.0900,,
1-Over 3.5,1.44,1.25,1.8,Match Result: Bayer 04 Leverkusen @ 1.4400  |  2nd Half Corners: Over 3.5 @ 1.2500,,
1-Over 4.5,1.44,1.55,2.27,Match Result: Bayer 04 Leverkusen @ 1.4400  |  2nd Half Corners: Over 4.5 @ 1.5500,,
1-Over 5.5,1.44,2.07,3.15,Match Result: Bayer 04 Leverkusen @ 1.4400  |  2nd Half Corners: Over 5.5 @ 2.0700,,
1-Over 6.5,1.44,3.05,4.7,Match Result: Bayer 04 Leverkusen @ 1.4400  |  2nd Half Corners: Over 6.5 @ 3.0500,,
1-Over 7.5,1.44,4.75,7.3,Match Result: Bayer 04 Leverkusen @ 1.4400  |  2nd Half Corners: Over 7.5 @ 4.7500,,
1-Over 9.5,1.44,10,14.5,Match Result: Bayer 04 Leverkusen @ 1.4400  |  2nd Half Corners: Over 9.5 @ 10.0000,,
1-Under 1.5,1.44,11,13.5,Match Result: Bayer 04 Leverkusen @ 1.4400  |  2nd Half Corners: Under 1.5 @ 11.0000,,
1-Under 3.5,1.44,3.75,4.75,Match Result: Bayer 04 Leverkusen @ 1.4400  |  2nd Half Corners: Under 3.5 @ 3.7500,,
1-Under 4.5,1.44,2.35,3.05,Match Result: Bayer 04 Leverkusen @ 1.4400  |  2nd Half Corners: Under 4.5 @ 2.3500,,
1-Under 5.5,1.44,1.7,2.25,Match Result: Bayer 04 Leverkusen @ 1.4400  |  2nd Half Corners: Under 5.5 @ 1.7000,,
1-Under 6.5,1.44,1.35,1.83,Match Result: Bayer 04 Leverkusen @ 1.4400  |  2nd Half Corners: Under 6.5 @ 1.3500,,
1-Under 7.5,1.44,1.16,1.6,Match Result: Bayer 04 Leverkusen @ 1.4400  |  2nd Half Corners: Under 7.5 @ 1.1600,,
1-Under 8.5,1.44,1.08,1.5,Match Result: Bayer 04 Leverkusen @ 1.4400  |  2nd Half Corners: Under 8.5 @ 1.0800,,
2-Over 2.5,6.7,1.09,6.7,Match Result: VfL Wolfsburg @ 6.7000  |  2nd Half Corners: Over 2.5 @ 1.0900,,
2-Over 4.5,6.7,1.55,8.25,Match Result: VfL Wolfsburg @ 6.7000  |  2nd Half Corners: Over 4.5 @ 1.5500,,
2-Over 5.5,6.7,2.07,10.75,Match Result: VfL Wolfsburg @ 6.7000  |  2nd Half Corners: Over 5.5 @ 2.0700,,
2-Over 7.5,6.7,4.75,20,Match Result: VfL Wolfsburg @ 6.7000  |  2nd Half Corners: Over 7.5 @ 4.7500,,
2-Over 8.5,6.7,7.1,32,Match Result: VfL Wolfsburg @ 6.7000  |  2nd Half Corners: Over 8.5 @ 7.1000,,
2-Over 9.5,6.7,10,40,Match Result: VfL Wolfsburg @ 6.7000  |  2nd Half Corners: Over 9.5 @ 10.0000,,
2-Under 1.5,6.7,11,70,Match Result: VfL Wolfsburg @ 6.7000  |  2nd Half Corners: Under 1.5 @ 11.0000,,
2-Under 2.5,6.7,6.5,45,Match Result: VfL Wolfsburg @ 6.7000  |  2nd Half Corners: Under 2.5 @ 6.5000,,
2-Under 3.5,6.7,3.75,26,Match Result: VfL Wolfsburg @ 6.7000  |  2nd Half Corners: Under 3.5 @ 3.7500,,
2-Under 4.5,6.7,2.35,15.5,Match Result: VfL Wolfsburg @ 6.7000  |  2nd Half Corners: Under 4.5 @ 2.3500,,
2-Under 5.5,6.7,1.7,10.5,Match Result: VfL Wolfsburg @ 6.7000  |  2nd Half Corners: Under 5.5 @ 1.7000,,
2-Under 7.5,6.7,1.16,7.1,Match Result: VfL Wolfsburg @ 6.7000  |  2nd Half Corners: Under 7.5 @ 1.1600,,
X-Over 1.5,4.9,1.02,5,Match Result: Draw @ 4.9000  |  2nd Half Corners: Over 1.5 @ 1.0200,,
X-Over 2.5,4.9,1.09,5.2,Match Result: Draw @ 4.9000  |  2nd Half Corners: Over 2.5 @ 1.0900,,
X-Over 5.5,4.9,2.07,9.25,Match Result: Draw @ 4.9000  |  2nd Half Corners: Over 5.5 @ 2.0700,,
X-Over 8.5,4.9,7.1,28,Match Result: Draw @ 4.9000  |  2nd Half Corners: Over 8.5 @ 7.1000,,
X-Under 1.5,4.9,11,65,Match Result: Draw @ 4.9000  |  2nd Half Corners: Under 1.5 @ 11.0000,,
X-Under 3.5,4.9,3.75,21,Match Result: Draw @ 4.9000  |  2nd Half Corners: Under 3.5 @ 3.7500,,
X-Under 4.5,4.9,2.35,13,Match Result: Draw @ 4.9000  |  2nd Half Corners: Under 4.5 @ 2.3500,,
X-Under 5.5,4.9,1.7,9,Match Result: Draw @ 4.9000  |  2nd Half Corners: Under 5.5 @ 1.7000,,
X-Under 6.5,4.9,1.35,7,Match Result: Draw @ 4.9000  |  2nd Half Corners: Under 6.5 @ 1.3500,,
X-Under 7.5,4.9,1.16,5.9,Match Result: Draw @ 4.9000  |  2nd Half Corners: Under 7.5 @ 1.1600,,
X-Under 8.5,4.9,1.08,5.4,Match Result: Draw @ 4.9000  |  2nd Half Corners: Under 8.5 @ 1.0800,,
X-Under 9.5,4.9,1.03,5.1,Match Result: Draw @ 4.9000  |  2nd Half Corners: Under 9.5 @ 1.0300,,
1-Over 3.5,3.3,1.3,3.9,Match Result: Werder Bremen @ 3.3000  |  2nd Half Corners: Over 3.5 @ 1.3000,,
1-Over 5.5,3.3,2.32,6.8,Match Result: Werder Bremen @ 3.3000  |  2nd Half Corners: Over 5.5 @ 2.3200,,
1-Over 6.5,3.3,3.5,10.25,Match Result: Werder Bremen @ 3.3000  |  2nd Half Corners: Over 6.5 @ 3.5000,,
1-Over 7.5,3.3,5.4,16.5,Match Result: Werder Bremen @ 3.3000  |  2nd Half Corners: Over 7.5 @ 5.4000,,
1-Over 8.5,3.3,8,24,Match Result: Werder Bremen @ 3.3000  |  2nd Half Corners: Over 8.5 @ 8.0000,,
1-Over 9.5,3.3,11,32,Match Result: Werder Bremen @ 3.3000  |  2nd Half Corners: Over 9.5 @ 11.0000,,
1-Under 2.5,3.3,5.9,17,Match Result: Werder Bremen @ 3.3000  |  2nd Half Corners: Under 2.5 @ 5.9000,,
1-Under 3.5,3.3,3.35,9.75,Match Result: Werder Bremen @ 3.3000  |  2nd Half Corners: Under 3.5 @ 3.3500,,
1-Under 4.5,3.3,2.15,6.3,Match Result: Werder Bremen @ 3.3000  |  2nd Half Corners: Under 4.5 @ 2.1500,,
1-Under 5.5,3.3,1.57,4.7,Match Result: Werder Bremen @ 3.3000  |  2nd Half Corners: Under 5.5 @ 1.5700,,
1-Under 6.5,3.3,1.28,3.8,Match Result: Werder Bremen @ 3.3000  |  2nd Half Corners: Under 6.5 @ 1.2800,,
1-Under 7.5,3.3,1.13,3.35,Match Result: Werder Bremen @ 3.3000  |  2nd Half Corners: Under 7.5 @ 1.1300,,
1-Under 8.5,3.3,1.06,3.3,Match Result: Werder Bremen @ 3.3000  |  2nd Half Corners: Under 8.5 @ 1.0600,,
2-Over 2.5,2.07,1.11,2.15,Match Result: RB Leipzig @ 2.0700  |  2nd Half Corners: Over 2.5 @ 1.1100,,
2-Over 3.5,2.07,1.3,2.5,Match Result: RB Leipzig @ 2.0700  |  2nd Half Corners: Over 3.5 @ 1.3000,,
2-Over 4.5,2.07,1.65,3.15,Match Result: RB Leipzig @ 2.0700  |  2nd Half Corners: Over 4.5 @ 1.6500,,
2-Over 5.5,2.07,2.32,4.4,Match Result: RB Leipzig @ 2.0700  |  2nd Half Corners: Over 5.5 @ 2.3200,,
2-Over 6.5,2.07,3.5,6.5,Match Result: RB Leipzig @ 2.0700  |  2nd Half Corners: Over 6.5 @ 3.5000,,
2-Over 7.5,2.07,5.4,9.5,Match Result: RB Leipzig @ 2.0700  |  2nd Half Corners: Over 7.5 @ 5.4000,,
2-Over 8.5,2.07,8,14,Match Result: RB Leipzig @ 2.0700  |  2nd Half Corners: Over 8.5 @ 8.0000,,
2-Over 9.5,2.07,11,19.5,Match Result: RB Leipzig @ 2.0700  |  2nd Half Corners: Over 9.5 @ 11.0000,,
2-Under 3.5,2.07,3.35,7,Match Result: RB Leipzig @ 2.0700  |  2nd Half Corners: Under 3.5 @ 3.3500,,
2-Under 4.5,2.07,2.15,4.35,Match Result: RB Leipzig @ 2.0700  |  2nd Half Corners: Under 4.5 @ 2.1500,,
2-Under 6.5,2.07,1.28,2.57,Match Result: RB Leipzig @ 2.0700  |  2nd Half Corners: Under 6.5 @ 1.2800,,
2-Under 7.5,2.07,1.13,2.27,Match Result: RB Leipzig @ 2.0700  |  2nd Half Corners: Under 7.5 @ 1.1300,,
2-Under 8.5,2.07,1.06,2.12,Match Result: RB Leipzig @ 2.0700  |  2nd Half Corners: Under 8.5 @ 1.0600,,
2-Under 9.5,2.07,1.02,2.07,Match Result: RB Leipzig @ 2.0700  |  2nd Half Corners: Under 9.5 @ 1.0200,,
X-Over 2.5,3.8,1.11,4.2,Match Result: Draw @ 3.8000  |  2nd Half Corners: Over 2.5 @ 1.1100,,
X-Over 3.5,3.8,1.3,4.9,Match Result: Draw @ 3.8000  |  2nd Half Corners: Over 3.5 @ 1.3000,,
X-Over 4.5,3.8,1.65,6.2,Match Result: Draw @ 3.8000  |  2nd Half Corners: Over 4.5 @ 1.6500,,
X-Over 5.5,3.8,2.32,8.5,Match Result: Draw @ 3.8000  |  2nd Half Corners: Over 5.5 @ 2.3200,,
X-Over 6.5,3.8,3.5,13,Match Result: Draw @ 3.8000  |  2nd Half Corners: Over 6.5 @ 3.5000,,
X-Over 8.5,3.8,8,28,Match Result: Draw @ 3.8000  |  2nd Half Corners: Over 8.5 @ 8.0000,,
X-Under 1.5,3.8,10.25,37,Match Result: Draw @ 3.8000  |  2nd Half Corners: Under 1.5 @ 10.2500,,
X-Under 2.5,3.8,5.9,22,Match Result: Draw @ 3.8000  |  2nd Half Corners: Under 2.5 @ 5.9000,,
X-Under 3.5,3.8,3.35,12.5,Match Result: Draw @ 3.8000  |  2nd Half Corners: Under 3.5 @ 3.3500,,
X-Under 4.5,3.8,2.15,8.25,Match Result: Draw @ 3.8000  |  2nd Half Corners: Under 4.5 @ 2.1500,,
X-Under 5.5,3.8,1.57,6,Match Result: Draw @ 3.8000  |  2nd Half Corners: Under 5.5 @ 1.5700,,
X-Under 7.5,3.8,1.13,4.3,Match Result: Draw @ 3.8000  |  2nd Half Corners: Under 7.5 @ 1.1300,,
X-Under 8.5,3.8,1.06,4.05,Match Result: Draw @ 3.8000  |  2nd Half Corners: Under 8.5 @ 1.0600,,
X-Under 9.5,3.8,1.02,3.85,Match Result: Draw @ 3.8000  |  2nd Half Corners: Under 9.5 @ 1.0200,,
1-Over 3.5,7.1,1.37,8.25,Match Result: SC Freiburg @ 7.1000  |  2nd Half Corners: Over 3.5 @ 1.3700,,
1-Over 4.5,7.1,1.82,11,Match Result: SC Freiburg @ 7.1000  |  2nd Half Corners: Over 4.5 @ 1.8200,,
1-Over 5.5,7.1,2.65,16,Match Result: SC Freiburg @ 7.1000  |  2nd Half Corners: Over 5.5 @ 2.6500,,
1-Over 6.5,7.1,4.2,25,Match Result: SC Freiburg @ 7.1000  |  2nd Half Corners: Over 6.5 @ 4.2000,,
1-Over 8.5,7.1,9.5,70,Match Result: SC Freiburg @ 7.1000  |  2nd Half Corners: Over 8.5 @ 9.5000,,
1-Over 9.5,7.1,12,90,Match Result: SC Freiburg @ 7.1000  |  2nd Half Corners: Over 9.5 @ 12.0000,,
1-Under 1.5,7.1,9.25,55,Match Result: SC Freiburg @ 7.1000  |  2nd Half Corners: Under 1.5 @ 9.2500,,
