combo_label,odd1,odd2,combo_odds,legs_summary,,Combination: Match Result (odd1) - 1st Half Corners (odd2)
1-Over 5.5,2.82,2.15,5.6,Match Result: Helsingborgs IF @ 2.8200  |  1st Half Corners: Over 5.5 @ 2.1500,,
1-Under 5.5,2.82,1.62,4.75,Match Result: Helsingborgs IF @ 2.8200  |  1st Half Corners: Under 5.5 @ 1.6200,,
2-Over 5.5,2.27,2.15,4.8,Match Result: Osters IF @ 2.2700  |  1st Half Corners: Over 5.5 @ 2.1500,,
2-Under 5.5,2.27,1.62,3.75,Match Result: Osters IF @ 2.2700  |  1st Half Corners: Under 5.5 @ 1.6200,,
X-Over 5.5,3.5,2.15,7.4,Match Result: Draw @ 3.5000  |  1st Half Corners: Over 5.5 @ 2.1500,,
1-Over 4.5,2.52,1.82,4.45,Match Result: Atletico Fenix Montevideo @ 2.5200  |  1st Half Corners: Over 4.5 @ 1.8200,,
1-Under 4.5,2.52,1.93,4.9,Match Result: Atletico Fenix Montevideo @ 2.5200  |  1st Half Corners: Under 4.5 @ 1.9300,,
2-Over 4.5,3.05,1.82,5.5,Match Result: Tacuarembo FC @ 3.0500  |  1st Half Corners: Over 4.5 @ 1.8200,,
2-Under 4.5,3.05,1.93,5.9,Match Result: Tacuarembo FC @ 3.0500  |  1st Half Corners: Under 4.5 @ 1.9300,,
X-Over 4.5,2.75,1.82,5.1,Match Result: Draw @ 2.7500  |  1st Half Corners: Over 4.5 @ 1.8200,,
X-Under 4.5,2.75,1.93,5.3,Match Result: Draw @ 2.7500  |  1st Half Corners: Under 4.5 @ 1.9300,,
1-Over 5.5,2.07,1.93,3.95,Match Result: Stromsgodset @ 2.0700  |  1st Half Corners: Over 5.5 @ 1.9300,,
1-Under 5.5,2.07,1.78,3.7,Match Result: Stromsgodset @ 2.0700  |  1st Half Corners: Under 5.5 @ 1.7800,,
2-Over 5.5,2.95,1.93,5.9,Match Result: Stabaek IF @ 2.9500  |  1st Half Corners: Over 5.5 @ 1.9300,,
2-Under 5.5,2.95,1.78,5.2,Match Result: Stabaek IF @ 2.9500  |  1st Half Corners: Under 5.5 @ 1.7800,,
X-Over 5.5,3.9,1.93,7.3,Match Result: Draw @ 3.9000  |  1st Half Corners: Over 5.5 @ 1.9300,,
X-Under 5.5,3.9,1.78,6.7,Match Result: Draw @ 3.9000  |  1st Half Corners: Under 5.5 @ 1.7800,,
1-Over 3.5,2.85,1.6,4.4,Match Result: FC Juarez (W) @ 2.8500  |  1st Half Corners: Over 3.5 @ 1.6000,,
1-Under 3.5,2.85,2.25,6.5,Match Result: FC Juarez (W) @ 2.8500  |  1st Half Corners: Under 3.5 @ 2.2500,,
2-Over 3.5,2.27,1.6,3.6,Match Result: CF Monterrey (W) @ 2.2700  |  1st Half Corners: Over 3.5 @ 1.6000,,
2-Under 3.5,2.27,2.25,5.3,Match Result: CF Monterrey (W) @ 2.2700  |  1st Half Corners: Under 3.5 @ 2.2500,,
X-Over 3.5,3.15,1.6,4.9,Match Result: Draw @ 3.1500  |  1st Half Corners: Over 3.5 @ 1.6000,,
X-Under 3.5,3.15,2.25,7.2,Match Result: Draw @ 3.1500  |  1st Half Corners: Under 3.5 @ 2.2500,,
1-Over 3.5,21,1.6,29,Match Result: Club Necaxa (W) @ 21.0000  |  1st Half Corners: Over 3.5 @ 1.6000,,
1-Under 3.5,21,2.25,50,Match Result: Club Necaxa (W) @ 21.0000  |  1st Half Corners: Under 3.5 @ 2.2500,,
2-Over 3.5,1.11,1.6,1.78,Match Result: Club Tijuana (W) @ 1.1100  |  1st Half Corners: Over 3.5 @ 1.6000,,
2-Under 3.5,1.11,2.25,2.5,Match Result: Club Tijuana (W) @ 1.1100  |  1st Half Corners: Under 3.5 @ 2.2500,,
X-Over 3.5,6.2,1.6,9.75,Match Result: Draw @ 6.2000  |  1st Half Corners: Over 3.5 @ 1.6000,,
X-Under 3.5,6.2,2.25,14.5,Match Result: Draw @ 6.2000  |  1st Half Corners: Under 3.5 @ 2.2500,,
1-Over 4.5,2.12,2.12,4.4,Match Result: Atlas FC (W) @ 2.1200  |  1st Half Corners: Over 4.5 @ 2.1200,,
1-Under 4.5,2.12,1.67,3.55,Match Result: Atlas FC (W) @ 2.1200  |  1st Half Corners: Under 4.5 @ 1.6700,,
2-Over 4.5,2.95,2.12,6.2,Match Result: Santos Laguna (W) @ 2.9500  |  1st Half Corners: Over 4.5 @ 2.1200,,
2-Under 4.5,2.95,1.67,5,Match Result: Santos Laguna (W) @ 2.9500  |  1st Half Corners: Under 4.5 @ 1.6700,,
X-Over 4.5,3.35,2.12,6.9,Match Result: Draw @ 3.3500  |  1st Half Corners: Over 4.5 @ 2.1200,,
X-Under 4.5,3.35,1.67,5.6,Match Result: Draw @ 3.3500  |  1st Half Corners: Under 4.5 @ 1.6700,,
1-Over 4.5,2.22,2.07,4.55,Match Result: Club Oriental @ 2.2200  |  1st Half Corners: Over 4.5 @ 2.0700,,
1-Under 4.5,2.22,1.7,3.75,Match Result: Club Oriental @ 2.2200  |  1st Half Corners: Under 4.5 @ 1.7000,,
2-Over 4.5,3.15,2.07,6.4,Match Result: Paysandu FC @ 3.1500  |  1st Half Corners: Over 4.5 @ 2.0700,,
2-Under 4.5,3.15,1.7,5.3,Match Result: Paysandu FC @ 3.1500  |  1st Half Corners: Under 4.5 @ 1.7000,,
X-Over 4.5,3.15,2.07,6.3,Match Result: Draw @ 3.1500  |  1st Half Corners: Over 4.5 @ 2.0700,,
X-Under 4.5,3.15,1.7,5.5,Match Result: Draw @ 3.1500  |  1st Half Corners: Under 4.5 @ 1.7000,,
1-Over 4.5,2.05,1.8,3.65,Match Result: AD Cariari Pococi @ 2.0500  |  1st Half Corners: Over 4.5 @ 1.8000,,
1-Under 4.5,2.05,1.95,4.05,Match Result: AD Cariari Pococi @ 2.0500  |  1st Half Corners: Under 4.5 @ 1.9500,,
2-Over 4.5,3,1.8,5.6,Match Result: Futbol Consultants Desamparados @ 3.0000  |  1st Half Corners: Over 4.5 @ 1.8000,,
2-Under 4.5,3,1.95,5.7,Match Result: Futbol Consultants Desamparados @ 3.0000  |  1st Half Corners: Under 4.5 @ 1.9500,,
X-Over 4.5,3.45,1.8,6.1,Match Result: Draw @ 3.4500  |  1st Half Corners: Over 4.5 @ 1.8000,,
X-Under 4.5,3.45,1.95,6.6,Match Result: Draw @ 3.4500  |  1st Half Corners: Under 4.5 @ 1.9500,,
1-Over 4.5,2.07,1.6,3.25,Match Result: FK Lyn @ 2.0700  |  1st Half Corners: Over 4.5 @ 1.6000,,
1-Under 4.5,2.07,2.18,4.6,Match Result: FK Lyn @ 2.0700  |  1st Half Corners: Under 4.5 @ 2.1800,,
2-Over 4.5,3.1,1.6,4.9,Match Result: FK Haugesund @ 3.1000  |  1st Half Corners: Over 4.5 @ 1.6000,,
2-Under 4.5,3.1,2.18,7.1,Match Result: FK Haugesund @ 3.1000  |  1st Half Corners: Under 4.5 @ 2.1800,,
X-Over 4.5,3.7,1.6,5.9,Match Result: Draw @ 3.7000  |  1st Half Corners: Over 4.5 @ 1.6000,,
X-Under 4.5,3.7,2.18,7.5,Match Result: Draw @ 3.7000  |  1st Half Corners: Under 4.5 @ 2.1800,,
1-Over 4.5,2.1,1.65,3.4,Match Result: Odds BK @ 2.1000  |  1st Half Corners: Over 4.5 @ 1.6500,,
1-Under 4.5,2.1,2.1,4.5,Match Result: Odds BK @ 2.1000  |  1st Half Corners: Under 4.5 @ 2.1000,,
2-Over 4.5,2.95,1.65,4.9,Match Result: Sogndal IL @ 2.9500  |  1st Half Corners: Over 4.5 @ 1.6500,,
2-Under 4.5,2.95,2.1,6.3,Match Result: Sogndal IL @ 2.9500  |  1st Half Corners: Under 4.5 @ 2.1000,,
X-Over 4.5,3.8,1.65,6.2,Match Result: Draw @ 3.8000  |  1st Half Corners: Over 4.5 @ 1.6500,,
X-Under 4.5,3.8,2.1,7.6,Match Result: Draw @ 3.8000  |  1st Half Corners: Under 4.5 @ 2.1000,,
1-Over 5.5,1.6,1.98,3.05,Match Result: Egersunds @ 1.6000  |  1st Half Corners: Over 5.5 @ 1.9800,,
1-Under 5.5,1.6,1.75,2.85,Match Result: Egersunds @ 1.6000  |  1st Half Corners: Under 5.5 @ 1.7500,,
2-Over 5.5,4.8,1.98,9.5,Match Result: Raufoss  Fotball @ 4.8000  |  1st Half Corners: Over 5.5 @ 1.9800,,
2-Under 5.5,4.8,1.75,8.5,Match Result: Raufoss  Fotball @ 4.8000  |  1st Half Corners: Under 5.5 @ 1.7500,,
X-Over 5.5,4,1.98,7.9,Match Result: Draw @ 4.0000  |  1st Half Corners: Over 5.5 @ 1.9800,,
X-Under 5.5,4,1.75,6.8,Match Result: Draw @ 4.0000  |  1st Half Corners: Under 5.5 @ 1.7500,,
1-Over 5.5,2.12,2.12,4.4,Match Result: Kongsvinger @ 2.1200  |  1st Half Corners: Over 5.5 @ 2.1200,,
1-Under 5.5,2.12,1.65,3.5,Match Result: Kongsvinger @ 2.1200  |  1st Half Corners: Under 5.5 @ 1.6500,,
2-Over 5.5,3.2,2.12,6.9,Match Result: Bryne FK @ 3.2000  |  1st Half Corners: Over 5.5 @ 2.1200,,
2-Under 5.5,3.2,1.65,5.3,Match Result: Bryne FK @ 3.2000  |  1st Half Corners: Under 5.5 @ 1.6500,,
X-Over 5.5,3.4,2.12,7.4,Match Result: Draw @ 3.4000  |  1st Half Corners: Over 5.5 @ 2.1200,,
X-Under 5.5,3.4,1.65,5.5,Match Result: Draw @ 3.4000  |  1st Half Corners: Under 5.5 @ 1.6500,,
1-Over 4.5,2.27,1.6,3.55,Match Result: Hodd @ 2.2700  |  1st Half Corners: Over 4.5 @ 1.6000,,
1-Under 4.5,2.27,2.18,5,Match Result: Hodd @ 2.2700  |  1st Half Corners: Under 4.5 @ 2.1800,,
2-Over 4.5,2.82,1.6,4.55,Match Result: Sandnes Ulf @ 2.8200  |  1st Half Corners: Over 4.5 @ 1.6000,,
2-Under 4.5,2.82,2.18,6.1,Match Result: Sandnes Ulf @ 2.8200  |  1st Half Corners: Under 4.5 @ 2.1800,,
X-Over 4.5,3.5,1.6,5.4,Match Result: Draw @ 3.5000  |  1st Half Corners: Over 4.5 @ 1.6000,,
X-Under 4.5,3.5,2.18,7.7,Match Result: Draw @ 3.5000  |  1st Half Corners: Under 4.5 @ 2.1800,,
1-Over 4.5,2.55,1.67,4.1,Match Result: Aasane Fotball @ 2.5500  |  1st Half Corners: Over 4.5 @ 1.6700,,
1-Under 4.5,2.55,2.07,5.4,Match Result: Aasane Fotball @ 2.5500  |  1st Half Corners: Under 4.5 @ 2.0700,,
2-Over 4.5,2.67,1.67,4.4,Match Result: Moss FK @ 2.6700  |  1st Half Corners: Over 4.5 @ 1.6700,,
2-Under 4.5,2.67,2.07,5.9,Match Result: Moss FK @ 2.6700  |  1st Half Corners: Under 4.5 @ 2.0700,,
X-Over 4.5,3.2,1.67,5.3,Match Result: Draw @ 3.2000  |  1st Half Corners: Over 4.5 @ 1.6700,,
X-Under 4.5,3.2,2.07,6.4,Match Result: Draw @ 3.2000  |  1st Half Corners: Under 4.5 @ 2.0700,,
1-Over 4.5,2.07,2,4.1,Match Result: Persik Kediri @ 2.0700  |  1st Half Corners: Over 4.5 @ 2.0000,,
1-Under 4.5,2.07,1.75,3.6,Match Result: Persik Kediri @ 2.0700  |  1st Half Corners: Under 4.5 @ 1.7500,,
2-Over 4.5,3.3,2,6.6,Match Result: Persijap Jepara @ 3.3000  |  1st Half Corners: Over 4.5 @ 2.0000,,
2-Under 4.5,3.3,1.75,6.1,Match Result: Persijap Jepara @ 3.3000  |  1st Half Corners: Under 4.5 @ 1.7500,,
X-Over 4.5,3.3,2,6.3,Match Result: Draw @ 3.3000  |  1st Half Corners: Over 4.5 @ 2.0000,,
X-Under 4.5,3.3,1.75,5.7,Match Result: Draw @ 3.3000  |  1st Half Corners: Under 4.5 @ 1.7500,,
1-Over 4.5,2.1,1.87,3.85,Match Result: IK Oddevold @ 2.1000  |  1st Half Corners: Over 4.5 @ 1.8700,,
1-Under 4.5,2.1,1.85,3.9,Match Result: IK Oddevold @ 2.1000  |  1st Half Corners: Under 4.5 @ 1.8500,,
X-Over 4.5,3.4,1.87,6.2,Match Result: Draw @ 3.4000  |  1st Half Corners: Over 4.5 @ 1.8700,,
X-Under 4.5,3.4,1.85,6.1,Match Result: Draw @ 3.4000  |  1st Half Corners: Under 4.5 @ 1.8500,,
1-Over 4.5,1.98,1.87,3.7,Match Result: Orebro SK @ 1.9800  |  1st Half Corners: Over 4.5 @ 1.8700,,
1-Under 4.5,1.98,1.85,3.6,Match Result: Orebro SK @ 1.9800  |  1st Half Corners: Under 4.5 @ 1.8500,,
2-Over 4.5,3.5,1.87,6.5,Match Result: Landskrona BOIS @ 3.5000  |  1st Half Corners: Over 4.5 @ 1.8700,,
2-Under 4.5,3.5,1.85,6.7,Match Result: Landskrona BOIS @ 3.5000  |  1st Half Corners: Under 4.5 @ 1.8500,,
X-Over 4.5,3.5,1.87,6.3,Match Result: Draw @ 3.5000  |  1st Half Corners: Over 4.5 @ 1.8700,,
X-Under 4.5,3.5,1.85,6.4,Match Result: Draw @ 3.5000  |  1st Half Corners: Under 4.5 @ 1.8500,,
1-Over 4.5,2.25,1.9,4.05,Match Result: Varbergs BOIS FC @ 2.2500  |  1st Half Corners: Over 4.5 @ 1.9000,,
1-Under 4.5,2.25,1.82,4.15,Match Result: Varbergs BOIS FC @ 2.2500  |  1st Half Corners: Under 4.5 @ 1.8200,,
2-Over 4.5,3.05,1.9,5.9,Match Result: Ostersunds FK @ 3.0500  |  1st Half Corners: Over 4.5 @ 1.9000,,
X-Over 4.5,3.25,1.9,6,Match Result: Draw @ 3.2500  |  1st Half Corners: Over 4.5 @ 1.9000,,
X-Under 4.5,3.25,1.82,5.8,Match Result: Draw @ 3.2500  |  1st Half Corners: Under 4.5 @ 1.8200,,
1-Over 4.5,1.9,1.72,3.3,Match Result: Falkenbergs FF @ 1.9000  |  1st Half Corners: Over 4.5 @ 1.7200,,
1-Under 4.5,1.9,2,3.7,Match Result: Falkenbergs FF @ 1.9000  |  1st Half Corners: Under 4.5 @ 2.0000,,
2-Over 4.5,3.55,1.72,6,Match Result: Ljungskile SK @ 3.5500  |  1st Half Corners: Over 4.5 @ 1.7200,,
2-Under 4.5,3.55,2,7.5,Match Result: Ljungskile SK @ 3.5500  |  1st Half Corners: Under 4.5 @ 2.0000,,
X-Over 4.5,3.7,1.72,6.2,Match Result: Draw @ 3.7000  |  1st Half Corners: Over 4.5 @ 1.7200,,
X-Under 4.5,3.7,2,7.2,Match Result: Draw @ 3.7000  |  1st Half Corners: Under 4.5 @ 2.0000,,
1-Over 4.5,3.05,2.07,6.1,Match Result: Kahrabaa Ismailia @ 3.0500  |  1st Half Corners: Over 4.5 @ 2.0700,,
1-Under 4.5,3.05,1.67,5.1,Match Result: Kahrabaa Ismailia @ 3.0500  |  1st Half Corners: Under 4.5 @ 1.6700,,
2-Over 4.5,2.52,2.07,5.2,Match Result: Petrojet FC @ 2.5200  |  1st Half Corners: Over 4.5 @ 2.0700,,
2-Under 4.5,2.52,1.67,4.2,Match Result: Petrojet FC @ 2.5200  |  1st Half Corners: Under 4.5 @ 1.6700,,
X-Over 4.5,2.8,2.07,5.9,Match Result: Draw @ 2.8000  |  1st Half Corners: Over 4.5 @ 2.0700,,
X-Under 4.5,2.8,1.67,4.65,Match Result: Draw @ 2.8000  |  1st Half Corners: Under 4.5 @ 1.6700,,
1-Over 4.5,1.67,1.83,3.1,Match Result: JIPPO @ 1.6700  |  1st Half Corners: Over 4.5 @ 1.8300,,
2-Over 4.5,5.3,1.83,9.75,Match Result: Järvenpään Palloseura @ 5.3000  |  1st Half Corners: Over 4.5 @ 1.8300,,
2-Under 4.5,5.3,1.91,10.75,Match Result: Järvenpään Palloseura @ 5.3000  |  1st Half Corners: Under 4.5 @ 1.9100,,
X-Over 4.5,3.3,1.83,5.9,Match Result: Draw @ 3.3000  |  1st Half Corners: Over 4.5 @ 1.8300,,
X-Under 4.5,3.3,1.91,6.2,Match Result: Draw @ 3.3000  |  1st Half Corners: Under 4.5 @ 1.9100,,
1-Over 4.5,1.26,1.75,2.22,Match Result: Bali United @ 1.2600  |  1st Half Corners: Over 4.5 @ 1.7500,,
1-Under 4.5,1.26,2,2.5,Match Result: Bali United @ 1.2600  |  1st Half Corners: Under 4.5 @ 2.0000,,
2-Over 4.5,9.5,1.75,16,Match Result: PSBS Biak Numfor @ 9.5000  |  1st Half Corners: Over 4.5 @ 1.7500,,
2-Under 4.5,9.5,2,18,Match Result: PSBS Biak Numfor @ 9.5000  |  1st Half Corners: Under 4.5 @ 2.0000,,
X-Over 4.5,5.2,1.75,8.75,Match Result: Draw @ 5.2000  |  1st Half Corners: Over 4.5 @ 1.7500,,
X-Under 4.5,5.2,2,10.75,Match Result: Draw @ 5.2000  |  1st Half Corners: Under 4.5 @ 2.0000,,
1-Over 2.5,1.5,1.11,1.62,Match Result: Χόφενχαϊμ @ 1.5000  |  1st Half Corners: Over 2.5 @ 1.1100,,
1-Over 3.5,1.5,1.29,1.88,Match Result: Χόφενχαϊμ @ 1.5000  |  1st Half Corners: Over 3.5 @ 1.2900,,
1-Over 5.5,1.5,2.32,3.35,Match Result: Χόφενχαϊμ @ 1.5000  |  1st Half Corners: Over 5.5 @ 2.3200,,
1-Over 6.5,1.5,3.5,5,Match Result: Χόφενχαϊμ @ 1.5000  |  1st Half Corners: Over 6.5 @ 3.5000,,
1-Over 7.5,1.5,5.4,7.4,Match Result: Χόφενχαϊμ @ 1.5000  |  1st Half Corners: Over 7.5 @ 5.4000,,
1-Over 8.5,1.5,8,11.25,Match Result: Χόφενχαϊμ @ 1.5000  |  1st Half Corners: Over 8.5 @ 8.0000,,
1-Under 1.5,1.5,10.5,14,Match Result: Χόφενχαϊμ @ 1.5000  |  1st Half Corners: Under 1.5 @ 10.5000,,
1-Under 2.5,1.5,6,8.25,Match Result: Χόφενχαϊμ @ 1.5000  |  1st Half Corners: Under 2.5 @ 6.0000,,
1-Under 3.5,1.5,3.4,4.8,Match Result: Χόφενχαϊμ @ 1.5000  |  1st Half Corners: Under 3.5 @ 3.4000,,
1-Under 5.5,1.5,1.57,2.27,Match Result: Χόφενχαϊμ @ 1.5000  |  1st Half Corners: Under 5.5 @ 1.5700,,
1-Under 6.5,1.5,1.28,1.87,Match Result: Χόφενχαϊμ @ 1.5000  |  1st Half Corners: Under 6.5 @ 1.2800,,
1-Under 7.5,1.5,1.13,1.65,Match Result: Χόφενχαϊμ @ 1.5000  |  1st Half Corners: Under 7.5 @ 1.1300,,
1-Under 8.5,1.5,1.06,1.53,Match Result: Χόφενχαϊμ @ 1.5000  |  1st Half Corners: Under 8.5 @ 1.0600,,
1-Under 9.5,1.5,1.025,1.5,Match Result: Χόφενχαϊμ @ 1.5000  |  1st Half Corners: Under 9.5 @ 1.0250,,
2-Over 3.5,5.8,1.29,6.2,Match Result: Βέρντερ Βρέμης @ 5.8000  |  1st Half Corners: Over 3.5 @ 1.2900,,
2-Over 6.5,5.8,3.5,16,Match Result: Βέρντερ Βρέμης @ 5.8000  |  1st Half Corners: Over 6.5 @ 3.5000,,
2-Over 7.5,5.8,5.4,25,Match Result: Βέρντερ Βρέμης @ 5.8000  |  1st Half Corners: Over 7.5 @ 5.4000,,
2-Over 8.5,5.8,8,35,Match Result: Βέρντερ Βρέμης @ 5.8000  |  1st Half Corners: Over 8.5 @ 8.0000,,
2-Over 9.5,5.8,10.75,45,Match Result: Βέρντερ Βρέμης @ 5.8000  |  1st Half Corners: Over 9.5 @ 10.7500,,
2-Under 2.5,5.8,6,30,Match Result: Βέρντερ Βρέμης @ 5.8000  |  1st Half Corners: Under 2.5 @ 6.0000,,
2-Under 5.5,5.8,1.57,8,Match Result: Βέρντερ Βρέμης @ 5.8000  |  1st Half Corners: Under 5.5 @ 1.5700,,
2-Under 6.5,5.8,1.28,6.3,Match Result: Βέρντερ Βρέμης @ 5.8000  |  1st Half Corners: Under 6.5 @ 1.2800,,
2-Under 9.5,5.8,1.025,5.8,Match Result: Βέρντερ Βρέμης @ 5.8000  |  1st Half Corners: Under 9.5 @ 1.0250,,
X-Over 1.5,4.8,1.025,4.9,Match Result: Ισοπαλία @ 4.8000  |  1st Half Corners: Over 1.5 @ 1.0250,,
X-Over 2.5,4.8,1.11,5.3,Match Result: Ισοπαλία @ 4.8000  |  1st Half Corners: Over 2.5 @ 1.1100,,
X-Over 3.5,4.8,1.29,6.1,Match Result: Ισοπαλία @ 4.8000  |  1st Half Corners: Over 3.5 @ 1.2900,,
X-Over 5.5,4.8,2.32,10.75,Match Result: Ισοπαλία @ 4.8000  |  1st Half Corners: Over 5.5 @ 2.3200,,
X-Over 6.5,4.8,3.5,15.5,Match Result: Ισοπαλία @ 4.8000  |  1st Half Corners: Over 6.5 @ 3.5000,,
X-Over 7.5,4.8,5.4,24,Match Result: Ισοπαλία @ 4.8000  |  1st Half Corners: Over 7.5 @ 5.4000,,
X-Over 8.5,4.8,8,37,Match Result: Ισοπαλία @ 4.8000  |  1st Half Corners: Over 8.5 @ 8.0000,,
X-Under 1.5,4.8,10.5,50,Match Result: Ισοπαλία @ 4.8000  |  1st Half Corners: Under 1.5 @ 10.5000,,
X-Under 2.5,4.8,6,29,Match Result: Ισοπαλία @ 4.8000  |  1st Half Corners: Under 2.5 @ 6.0000,,
X-Under 3.5,4.8,3.4,17,Match Result: Ισοπαλία @ 4.8000  |  1st Half Corners: Under 3.5 @ 3.4000,,
X-Under 5.5,4.8,1.57,7.8,Match Result: Ισοπαλία @ 4.8000  |  1st Half Corners: Under 5.5 @ 1.5700,,
X-Under 7.5,4.8,1.13,5.5,Match Result: Ισοπαλία @ 4.8000  |  1st Half Corners: Under 7.5 @ 1.1300,,
X-Under 8.5,4.8,1.06,5.1,Match Result: Ισοπαλία @ 4.8000  |  1st Half Corners: Under 8.5 @ 1.0600,,
1-Over 3.5,2.37,1.62,3.75,Match Result: Macarthur Rams (W) @ 2.3700  |  1st Half Corners: Over 3.5 @ 1.6200,,
1-Under 3.5,2.37,2.22,5.2,Match Result: Macarthur Rams (W) @ 2.3700  |  1st Half Corners: Under 3.5 @ 2.2200,,
2-Over 3.5,2.65,1.62,4.35,Match Result: HIlls United FC (W) @ 2.6500  |  1st Half Corners: Over 3.5 @ 1.6200,,
2-Under 3.5,2.65,2.22,5.8,Match Result: HIlls United FC (W) @ 2.6500  |  1st Half Corners: Under 3.5 @ 2.2200,,
X-Over 3.5,3.2,1.62,5.3,Match Result: Draw @ 3.2000  |  1st Half Corners: Over 3.5 @ 1.6200,,
X-Under 3.5,3.2,2.22,7,Match Result: Draw @ 3.2000  |  1st Half Corners: Under 3.5 @ 2.2200,,
1-Over 3.5,3.1,1.62,5,Match Result: Western Sydney Wanderers NPL (W) @ 3.1000  |  1st Half Corners: Over 3.5 @ 1.6200,,
1-Under 3.5,3.1,2.2,6.9,Match Result: Western Sydney Wanderers NPL (W) @ 3.1000  |  1st Half Corners: Under 3.5 @ 2.2000,,
2-Over 3.5,2.02,1.62,3.2,Match Result: Gladesville Ravens (W) @ 2.0200  |  1st Half Corners: Over 3.5 @ 1.6200,,
2-Under 3.5,2.02,2.2,4.6,Match Result: Gladesville Ravens (W) @ 2.0200  |  1st Half Corners: Under 3.5 @ 2.2000,,
X-Over 3.5,3.4,1.62,5.6,Match Result: Draw @ 3.4000  |  1st Half Corners: Over 3.5 @ 1.6200,,
X-Under 3.5,3.4,2.2,7.1,Match Result: Draw @ 3.4000  |  1st Half Corners: Under 3.5 @ 2.2000,,
1-Over 4.5,3.1,2.1,6.4,Match Result: Mazatlan FC (W) @ 3.1000  |  1st Half Corners: Over 4.5 @ 2.1000,,
1-Under 4.5,3.1,1.67,5.2,Match Result: Mazatlan FC (W) @ 3.1000  |  1st Half Corners: Under 4.5 @ 1.6700,,
2-Over 4.5,1.95,2.1,4.1,Match Result: Atletico San Luis (W) @ 1.9500  |  1st Half Corners: Over 4.5 @ 2.1000,,
2-Under 4.5,1.95,1.67,3.25,Match Result: Atletico San Luis (W) @ 1.9500  |  1st Half Corners: Under 4.5 @ 1.6700,,
X-Over 4.5,3.6,2.1,7.3,Match Result: Draw @ 3.6000  |  1st Half Corners: Over 4.5 @ 2.1000,,
X-Under 4.5,3.6,1.67,6,Match Result: Draw @ 3.6000  |  1st Half Corners: Under 4.5 @ 1.6700,,
1-Over 4.5,2.6,2,5,Match Result: Cerrito CS @ 2.6000  |  1st Half Corners: Over 4.5 @ 2.0000,,
1-Under 4.5,2.6,1.75,4.55,Match Result: Cerrito CS @ 2.6000  |  1st Half Corners: Under 4.5 @ 1.7500,,
2-Over 4.5,2.85,2,5.6,Match Result: Uruguay Montevideo @ 2.8500  |  1st Half Corners: Over 4.5 @ 2.0000,,
X-Over 4.5,2.82,2,5.8,Match Result: Draw @ 2.8200  |  1st Half Corners: Over 4.5 @ 2.0000,,
X-Under 4.5,2.82,1.75,4.9,Match Result: Draw @ 2.8200  |  1st Half Corners: Under 4.5 @ 1.7500,,
1-Over 5.5,2.85,2.15,6,Match Result: Auckland United FC @ 2.8500  |  1st Half Corners: Over 5.5 @ 2.1500,,
1-Under 5.5,2.85,1.65,4.65,Match Result: Auckland United FC @ 2.8500  |  1st Half Corners: Under 5.5 @ 1.6500,,
2-Over 5.5,2.05,2.15,4.45,Match Result: Auckland City @ 2.0500  |  1st Half Corners: Over 5.5 @ 2.1500,,
2-Under 5.5,2.05,1.65,3.4,Match Result: Auckland City @ 2.0500  |  1st Half Corners: Under 5.5 @ 1.6500,,
X-Over 5.5,3.7,2.15,7.8,Match Result: Draw @ 3.7000  |  1st Half Corners: Over 5.5 @ 2.1500,,
X-Under 5.5,3.7,1.65,6.2,Match Result: Draw @ 3.7000  |  1st Half Corners: Under 5.5 @ 1.6500,,
1-Over 4.5,1.5,2,3,Match Result: CF Tigres UANL (W) @ 1.5000  |  1st Half Corners: Over 4.5 @ 2.0000,,
1-Under 4.5,1.5,1.75,2.6,Match Result: CF Tigres UANL (W) @ 1.5000  |  1st Half Corners: Under 4.5 @ 1.7500,,
2-Over 4.5,5.2,2,10.25,Match Result: Guadalajara Chivas (W) @ 5.2000  |  1st Half Corners: Over 4.5 @ 2.0000,,
2-Under 4.5,5.2,1.75,9.5,Match Result: Guadalajara Chivas (W) @ 5.2000  |  1st Half Corners: Under 4.5 @ 1.7500,,
X-Over 4.5,4,2,7.8,Match Result: Draw @ 4.0000  |  1st Half Corners: Over 4.5 @ 2.0000,,
X-Under 4.5,4,1.75,6.8,Match Result: Draw @ 4.0000  |  1st Half Corners: Under 4.5 @ 1.7500,,
1-Over 4.5,2.4,2.12,5,Match Result: Smouha SC @ 2.4000  |  1st Half Corners: Over 4.5 @ 2.1200,,
1-Under 4.5,2.4,1.65,3.95,Match Result: Smouha SC @ 2.4000  |  1st Half Corners: Under 4.5 @ 1.6500,,
2-Over 4.5,3.3,2.12,6.8,Match Result: Enppi Club @ 3.3000  |  1st Half Corners: Over 4.5 @ 2.1200,,
2-Under 4.5,3.3,1.65,5.3,Match Result: Enppi Club @ 3.3000  |  1st Half Corners: Under 4.5 @ 1.6500,,
X-Over 4.5,2.77,2.12,5.8,Match Result: Draw @ 2.7700  |  1st Half Corners: Over 4.5 @ 2.1200,,
X-Under 4.5,2.77,1.65,4.75,Match Result: Draw @ 2.7700  |  1st Half Corners: Under 4.5 @ 1.6500,,
1-Over 4.5,2.82,2.1,5.4,Match Result: Chippa United @ 2.8200  |  1st Half Corners: Over 4.5 @ 2.1000,,
